Rainfall_Settefrati,Temperature_Settefrati,Date,Flow_Rate_Madonna_di_Canneto
4.252444270629644,13.561732499022291,19/05/2020,270.4436784
4.252444270629644,13.561732499022291,20/05/2020,270.4436784
4.252444270629644,13.561732499022291,21/05/2020,270.4436784
4.252444270629644,13.561732499022291,22/05/2020,270.4436784
4.252444270629644,13.561732499022291,23/05/2020,270.4436784
4.252444270629644,13.561732499022291,24/05/2020,270.4436784
4.252444270629644,13.561732499022291,25/05/2020,270.4436784
4.252444270629644,13.561732499022291,26/05/2020,270.4436784
4.252444270629644,13.561732499022291,27/05/2020,270.4436784
4.252444270629644,13.561732499022291,28/05/2020,270.4436784
4.252444270629644,13.561732499022291,29/05/2020,270.4436784
4.252444270629644,13.561732499022291,30/05/2020,270.4436784
4.252444270629644,13.561732499022291,31/05/2020,270.4436784
4.252444270629644,13.561732499022291,01/06/2020,270.4436784
4.252444270629644,13.561732499022291,02/06/2020,270.4436784
4.252444270629644,13.561732499022291,03/06/2020,270.4436784
4.252444270629644,13.561732499022291,04/06/2020,270.4436784
4.252444270629644,13.561732499022291,05/06/2020,270.4436784
4.252444270629644,13.561732499022291,06/06/2020,270.4436784
4.252444270629644,13.561732499022291,07/06/2020,270.4436784
4.252444270629644,13.561732499022291,08/06/2020,270.4436784
4.252444270629644,13.561732499022291,09/06/2020,270.4436784
4.252444270629644,13.561732499022291,10/06/2020,270.4436784
4.252444270629644,13.561732499022291,11/06/2020,270.4436784
4.252444270629644,13.561732499022291,12/06/2020,270.4436784
4.252444270629644,13.561732499022291,13/06/2020,270.4436784
4.252444270629644,13.561732499022291,14/06/2020,270.4436784
4.252444270629644,13.561732499022291,15/06/2020,270.4436784
4.252444270629644,13.561732499022291,16/06/2020,270.4436784
4.252444270629644,13.561732499022291,17/06/2020,270.4436784
4.252444270629644,13.561732499022291,18/06/2020,270.4436784
4.252444270629644,13.561732499022291,19/06/2020,270.4436784
4.252444270629644,13.561732499022291,20/06/2020,270.4436784
4.252444270629644,13.561732499022291,21/06/2020,270.4436784
4.252444270629644,13.561732499022291,22/06/2020,270.4436784
4.252444270629644,13.561732499022291,23/06/2020,270.4436784
4.252444270629644,13.561732499022291,24/06/2020,270.4436784
4.252444270629644,13.561732499022291,25/06/2020,270.4436784
4.252444270629644,13.561732499022291,26/06/2020,270.4436784
4.252444270629644,13.561732499022291,27/06/2020,270.4436784
4.252444270629644,13.561732499022291,28/06/2020,270.4436784
4.252444270629644,13.561732499022291,29/06/2020,270.4436784
4.252444270629644,13.561732499022291,30/06/2020,270.4436784
