Rainfall_Monteporzio,Rainfall_Velletri,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Date,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9
0.4,0.2,1628.6166666666666,3414.627222222223,3483.726111111111,3675.1777777777775,8034.608888888888,2861.9999999999995,4125.395555555556,3252.547777777778,16.15,18.05,08/10/2008,-37.08,-96.85,-117.29,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,364.1588888888889,2988.7394444444444,3321.282222222222,3493.8283333333334,7634.350555555556,2742.2266666666674,3935.1433333333334,3059.259444444445,17.2,19.25,09/10/2008,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.0,0.0,926.0472222222221,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,17.35,19.55,10/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,833.8605555555555,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,17.4,19.6,11/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.2,0.2,1315.6578888888887,3443.4417777777776,3603.3582222222226,3489.6210000000005,6394.6071111111105,2584.6875555555553,3724.6313333333333,3385.0934444444447,17.35,18.95,12/10/2008,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
0.0,0.0,839.9161111111111,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,17.65,18.85,13/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.0,633.1116666666667,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,17.25,18.45,14/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.2,0.0,1210.7716666666665,3239.3505555555557,3126.5055555555555,3406.4683333333337,7309.582222222223,2384.7044444444446,3729.7227777777775,3001.6194444444445,16.95,18.1,15/10/2008,-24.58,-91.21,-107.7,-96.23,-97.15,-90.21,-91.84,-93.34,-93.87
0.2,0.2,439.0894444444445,3487.2094444444447,4149.766111111112,3698.8233333333337,8044.208888888889,2862.749444444444,4079.403333333333,3602.7400000000002,16.55,18.0,16/10/2008,-35.22,-96.67,-116.96,-98.47,-101.3,-91.1,-95.6,-96.37,-105.24
7.6,16.6,1223.5533333333333,3229.0283333333336,3291.6266666666666,3290.5611111111107,6642.165555555556,2362.107222222222,3369.943888888889,3184.332222222222,15.0,16.65,17/10/2008,-24.58,-91.21,-107.7,-96.23,-97.15,-90.21,-91.84,-93.34,-93.87
0.2,0.2,326.5344444444445,2026.136111111111,2325.0761111111115,2047.6116666666667,4583.5872222222215,1665.2372222222223,2219.6583333333333,2015.6255555555554,16.6,17.7,18/10/2008,-44.7,-100.79,-115.98,-101.64,-104.12,-93.45,-95.82,-102.52,-94.09
0.2,0.0,1534.802777777778,2967.9077777777775,3178.581666666667,3316.885555555555,7246.250555555556,2603.7527777777777,3748.7327777777778,2907.32,16.15,17.95,19/10/2008,-50.37,-100.4,-102.04,-101.99,-104.33,-99.23,-95.94,-96.92,-90.68
0.2,0.0,234.32666666666668,2881.6599999999994,3165.141666666667,3315.43,7245.796666666666,2602.5866666666666,3742.256666666666,2907.5744444444445,16.15,18.0,20/10/2008,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
0.0,0.0,648.5838888888889,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,16.5,17.7,21/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
0.0,0.2,1311.6938888888888,3344.799444444445,3496.6283333333336,3376.0305555555556,6741.718888888889,2369.534444444444,3640.306111111111,3240.594444444445,16.75,18.1,22/10/2008,-53.71,-92.24,-106.99,-96.53,-99.02,-89.3,-92.98,-93.88,-95.58
1.6,0.4,364.9238888888888,3358.6855555555558,3678.876111111111,3574.9744444444445,7774.437222222222,2725.846111111111,3954.395000000001,3339.695555555556,16.85,18.55,23/10/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,648.5838888888889,3343.9144444444446,3197.456666666667,3652.0672222222224,8015.198333333332,2849.4950000000003,4019.147777777778,3239.7472222222223,17.8,19.2,24/10/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
4.6,0.0,1056.493333333333,3318.8861111111114,3420.2905555555553,3523.7805555555556,7699.854444444445,2656.095,3774.117222222222,3264.2744444444447,17.0,19.4,25/10/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.0,469.7099999999999,2967.9077777777775,3178.581666666667,3316.885555555555,7246.250555555556,2603.7527777777777,3748.7327777777778,2907.32,16.0,18.4,26/10/2008,-45.64,-99.96,-115.52,-100.9,-103.58,-93.05,-97.25,-100.9,-93.67
2.0,0.6,872.0916666666667,3257.5111111111114,3441.6705555555554,3484.222222222222,7422.87,2737.976666666667,3893.631666666666,3192.1277777777777,15.35,17.85,27/10/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
32.6,56.4,1324.6311111111113,3450.99,3405.1666666666665,3593.0888888888894,7534.837777777777,2660.676111111111,3760.2183333333337,3220.9216666666666,14.45,16.65,28/10/2008,-23.64,-93.34,-110.11,-98.19,-100.6,-91.8,-93.78,-95.5,-90.46
19.8,22.4,917.6858888888889,3636.0152222222223,3577.836333333333,3704.9052222222226,7543.021666666667,2751.822222222222,3898.243555555555,3437.8646666666664,16.95,18.85,29/10/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
36.2,12.8,1469.0233333333335,3481.342777777778,3261.8466666666664,3551.0072222222225,7423.385555555556,2625.1633333333334,3743.042222222223,3298.8455555555556,10.45,13.25,30/10/2008,-44.44,-100.79,-115.96,-101.64,-104.12,-93.62,-95.8,-102.1,-93.86
10.0,5.6,1195.9488888888886,3329.711111111111,3475.3533333333335,3466.438888888889,6998.634444444444,2573.2455555555557,3495.6961111111113,3309.1933333333336,12.65,15.25,31/10/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
8.4,10.0,1313.4288888888889,3234.9994444444437,3078.8238888888895,3255.601111111111,6528.307777777777,2340.447777777778,3313.5177777777776,3037.6016666666665,13.9,16.45,01/11/2008,-44.04,-91.02,-107.57,-95.76,-97.3,-90.02,-97.36,-93.27,-94.59
0.2,0.2,650.9808888888889,3244.279555555556,3045.1604444444442,3399.5532222222223,7381.156777777778,2614.558333333333,3747.949222222222,2925.5986666666668,15.7,17.25,02/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.4,0.8,1436.2316666666668,3424.402222222222,3519.351666666667,3479.5444444444447,6452.1722222222215,2607.493333333334,3759.761666666667,3455.127777777778,16.7,19.6,03/11/2008,-44.44,-100.79,-115.72,-101.69,-104.01,-93.62,-95.49,-101.72,-93.95
37.6,32.8,1500.9603333333334,3512.4107777777776,3062.3757777777773,3552.6257777777773,7298.983333333333,2443.89,3578.8091111111116,3181.758,16.25,18.0,04/11/2008,-27.43,-91.03,-108.0,-95.79,-97.42,-89.8,-97.36,-93.24,-94.19
0.2,0.0,2085.956666666667,2844.3338888888884,3155.668333333333,3316.052222222222,7244.730555555556,2603.5288888888886,3734.6211111111106,2907.27,15.25,17.35,05/11/2008,-43.53,-99.1,-116.27,-101.0,-103.25,-92.62,-96.21,-97.11,-90.55
4.4,7.2,1175.6827777777778,3336.0394444444446,3400.7722222222224,3458.307777777778,6941.666111111111,2553.6694444444443,3389.1688888888884,3199.6311111111113,13.55,15.9,06/11/2008,-27.42,-92.99,-110.64,-97.79,-100.25,-91.46,-93.33,-95.0,-93.82
3.0,0.4,877.7683333333334,3323.245,3606.007222222222,3555.802777777778,7594.143333333334,2718.7083333333335,3812.4700000000003,3381.883333333333,12.35,13.95,07/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
1.8,1.8,1014.3916666666669,3407.591111111111,3447.3155555555554,3475.7122222222224,6925.281111111111,2592.573333333333,3550.082777777778,3381.3938888888893,12.65,14.35,08/11/2008,-44.44,-100.78,-115.59,-101.69,-104.01,-93.62,-94.76,-101.49,-93.95
0.2,0.0,267.66333333333336,3318.3183333333336,3471.797777777778,3471.4827777777778,7464.863333333332,2638.9977777777776,3761.707222222222,3299.063888888889,12.15,14.65,09/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.2,1299.7555555555555,3391.51611111111,4002.103888888889,3568.5505555555555,6535.766111111111,2853.426111111111,3831.667777777778,3501.434444444445,12.5,14.0,10/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.0,589.0900000000001,3160.7683333333334,3362.6561111111114,3378.801666666667,7309.986666666666,2563.5616666666665,3657.8049999999994,3158.9544444444446,11.65,13.85,11/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
4.2,11.2,1171.6805555555557,3324.5983333333334,3105.493333333334,3466.3450000000003,7162.932222222222,2474.3372222222224,3620.828333333333,3198.429444444444,9.5,11.85,12/11/2008,-24.66,-93.13,-112.45,-97.88,-100.18,-91.61,-93.61,-95.29,-95.44
13.0,27.2,980.1769999999999,3665.4748888888885,3542.3617777777777,3690.258888888889,7371.508666666666,2824.593666666666,3891.4001111111115,3577.253111111111,11.0,14.65,13/11/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.0,0.0,816.54,3537.737777777778,3311.101666666667,3631.571111111111,7961.4927777777775,2651.083888888889,3969.7316666666666,3250.5661111111112,11.8,14.8,14/11/2008,-33.97,-93.59,-113.08,-97.97,-100.35,-91.7,-93.92,-95.58,-94.47
0.0,0.0,334.58555555555563,2998.4083333333333,3426.559444444445,3400.8311111111107,7413.255,2669.3455555555556,3846.8444444444444,2994.225,12.15,15.95,15/11/2008,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.8,1859.5316666666668,3569.9811111111107,3590.016111111111,3635.3466666666664,7832.398888888889,2592.193333333333,3921.123888888889,3415.816111111111,12.0,15.05,16/11/2008,-33.63,-93.21,-108.18,-97.88,-99.93,-91.43,-93.84,-95.03,-97.71
0.0,0.0,292.34,3143.237777777778,3411.9766666666665,3551.176111111111,7756.28111111111,2711.1449999999995,3905.0644444444447,3064.773888888889,10.8,14.25,17/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,849.5211111111112,3283.4066666666668,3267.8338888888893,3581.2372222222225,7838.804444444443,2784.3261111111115,3966.9100000000003,3124.496666666667,9.65,11.8,18/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.0,0.0,648.5838888888889,3269.5111111111114,3456.6061111111103,3548.2577777777783,7750.979444444443,2707.0222222222224,3891.7538888888885,3091.023888888889,9.4,11.6,19/11/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
1.4,2.533333333333333,1280.216111111111,3637.337777777778,3618.5944444444444,3738.8277777777776,7296.680555555556,2797.9238888888885,3837.357222222223,3547.235,11.4,13.804444444444444,20/11/2008,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
9.2,11.6,1529.277777777778,3364.3233333333333,3084.7927777777777,3370.0855555555554,6958.794444444445,2440.5961111111114,3444.8438888888886,3113.052777777778,10.45,12.0,21/11/2008,-23.96,-93.09,-112.3,-97.89,-100.24,-91.59,-93.56,-95.23,-92.71
4.4,5.0,1257.1372222222224,3060.0899999999997,2666.6233333333334,3250.951111111111,6974.618333333334,2436.315555555555,3518.3394444444443,2915.215555555556,6.65,10.1,22/11/2008,-32.9,-94.1,-108.9,-98.13,-100.54,-91.96,-94.5,-96.23,-97.41
0.0,0.0,430.2272222222223,2996.1388888888887,3386.6011111111106,3396.085,7417.310555555556,2663.2033333333334,3831.2505555555563,3040.911111111111,3.0,4.6,23/11/2008,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
32.2,21.0,1465.2333333333331,3551.0744444444445,3350.6822222222227,3625.15,7552.681666666666,2628.7983333333336,3880.3138888888884,3267.6538888888886,5.1,7.0,24/11/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
22.4,11.0,1413.4516666666666,3536.317222222222,3421.1094444444443,3610.528888888889,7557.88111111111,2619.6277777777777,3618.121666666667,3289.783888888889,6.8,9.4,25/11/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.2,0.2,1072.6755555555555,3356.827222222222,3459.8933333333334,3711.8844444444444,8010.76111111111,2846.518888888889,4162.881666666667,3225.671666666667,6.5,9.35,26/11/2008,-39.82,-95.52,-116.98,-98.95,-101.42,-91.22,-95.68,-96.5,-105.58
0.0,0.0,886.8688888888887,3341.3166666666666,3170.442222222222,3651.141666666667,8013.908333333334,2846.0633333333335,4004.8299999999995,3243.733333333333,6.45,10.1,27/11/2008,-34.27,-97.93,-117.72,-100.12,-102.62,-92.22,-96.77,-98.58,-105.09
37.0,27.0,1378.8583333333333,3445.977222222222,3268.503888888889,3521.1655555555553,7354.16,2496.873333333333,3674.1666666666665,3220.752222222222,8.7,11.7,28/11/2008,-24.53,-93.13,-112.43,-97.88,-100.21,-91.61,-93.6,-95.28,-95.44
8.8,15.6,1845.2994444444444,3405.0394444444446,2815.0333333333338,3417.7277777777776,7168.983888888888,2311.153333333333,3536.0255555555555,3066.571666666667,9.2,11.5,29/11/2008,-22.66,-93.46,-110.35,-98.24,-100.65,-91.84,-93.95,-95.65,-95.47
28.4,25.2,1487.9153333333334,3648.8107777777777,3270.2141111111105,3715.4441111111114,7688.668333333333,2616.831666666667,3896.8363333333336,3268.1935555555556,9.65,12.55,30/11/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
6.2,4.8,1107.4905555555554,3186.690555555556,3074.052777777778,3341.847222222222,6933.249444444445,2345.476111111111,3465.0038888888894,3023.956111111111,8.99,11.78,01/12/2008,-23.96,-93.09,-112.3,-97.89,-100.24,-91.59,-93.56,-95.23,-92.71
25.4,17.6,1489.083888888889,3572.723888888889,3536.9105555555557,3648.159444444444,7437.876111111113,2641.5155555555557,3944.5383333333334,3362.1755555555555,6.07,8.75,02/12/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
0.4,0.0,656.7966666666666,2932.296666666667,3761.501111111111,3658.7250000000004,7487.266666666667,2837.083333333333,3997.4694444444444,3448.029444444445,5.22,9.56,03/12/2008,-30.56,-94.15,-113.5,-98.25,-100.67,-92.02,-94.48,-96.2,-96.75
0.4,0.2,1018.5488888888888,3591.052777777778,4005.8022222222226,3663.1711111111113,7780.845000000001,2771.2716666666665,3824.4383333333335,3579.4755555555557,3.94,9.12,04/12/2008,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
46.6,43.4,1224.1505555555555,3395.3966666666665,3361.966111111111,3639.426111111111,7380.608333333334,2639.6111111111113,3651.0783333333334,3356.89,9.3,10.88,05/12/2008,-23.64,-93.34,-110.11,-98.19,-100.6,-91.8,-93.78,-95.5,-90.46
0.4,2.6,1653.47,3389.9988888888893,3413.5183333333334,3444.912222222222,7422.576666666665,2454.3555555555554,3722.088333333333,3269.6844444444446,8.35,10.98,06/12/2008,-34.47,-93.65,-113.47,-97.99,-100.37,-91.73,-93.97,-95.64,-93.48
0.2,0.0,622.8366666666666,3150.342222222222,3625.5533333333337,3664.5522222222226,7959.369999999999,2826.519444444444,4071.9538888888887,3411.1894444444442,5.88,10.07,07/12/2008,-23.52,-93.2,-109.65,-98.14,-100.57,-91.71,-93.57,-95.25,-90.11
0.2,0.0,765.8361111111111,2721.753888888889,3200.906111111111,3294.1961111111113,7140.080000000001,2537.476111111111,3686.431111111111,2951.7738888888894,4.67,7.76,08/12/2008,-32.9,-94.1,-108.9,-98.13,-100.54,-91.96,-94.5,-96.23,-97.41
1.8,0.2,736.3844444444444,3352.477222222222,3625.862777777778,3636.382777777778,7747.455555555556,2811.3027777777775,4036.6222222222223,3248.1533333333336,4.97,7.58,09/12/2008,-28.6,-98.44,-114.7,-100.6,-103.09,-93.42,-96.08,-97.58,-88.96
66.2,49.4,1038.2822222222223,3369.573888888889,3420.161666666667,3583.898333333333,7371.877777777779,2764.641666666667,3621.216111111111,3327.9355555555553,8.48,10.75,10/12/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
72.6,61.6,1072.8666666666668,3501.5722222222225,3262.421666666667,3638.2944444444447,7635.1577777777775,2773.9955555555553,3804.4338888888888,3321.147777777778,7.97,10.3,11/12/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
26.4,24.2,1314.7350000000001,3621.216111111111,3495.5366666666673,3705.568333333333,7745.768333333334,2616.348888888889,3998.315555555556,3350.7555555555555,4.52,7.06,12/12/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
2.4,2.0,1169.0333333333333,3307.7766666666666,3180.488888888889,3448.9822222222224,7362.018888888889,2634.8777777777777,3757.842777777778,3227.5044444444447,5.89,8.43,13/12/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
14.0,6.6,1263.6605555555552,3264.644444444444,3344.7638888888887,3434.8088888888883,7129.316666666667,2479.5405555555553,3575.382222222222,3207.213333333333,6.67,9.92,14/12/2008,-30.57,-93.74,-113.69,-97.97,-100.35,-91.78,-94.06,-95.72,-96.45
100.2,69.0,1042.7166666666667,3534.64,3402.897777777778,3660.5922222222225,7478.013888888889,2818.5955555555556,3660.667777777778,3381.516111111111,8.25,11.01,15/12/2008,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
39.6,34.8,1312.6983333333335,3454.302777777778,3362.9138888888892,3528.181666666667,7187.762222222223,2542.241111111112,3547.305,3280.2561111111113,8.25,10.94,16/12/2008,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
6.0,0.6,1222.6733333333332,3275.459444444444,3128.257222222222,3420.772222222222,7280.085555555557,2547.0255555555555,3537.1027777777776,3178.6938888888885,7.16,10.75,17/12/2008,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
0.4,0.2,902.1277777777779,3572.264444444445,3810.159444444445,3646.23,7909.064444444444,2716.6105555555555,4031.6516666666666,3281.96,5.06,8.53,18/12/2008,-49.74,-99.61,-116.9,-100.83,-103.39,-92.82,-95.95,-98.74,-92.12
0.2,0.0,622.5744444444445,3038.1483333333335,3611.332777777777,3409.9966666666664,7185.826666666667,2699.636111111111,3822.1694444444447,3154.2055555555553,4.34,8.48,19/12/2008,-35.89,-96.51,-117.12,-98.39,-101.42,-91.24,-95.25,-97.44,-104.87
0.2,0.0,923.3361111111111,3018.102222222222,3668.117222222223,3370.471111111111,6676.290555555555,2548.5244444444447,3473.5261111111113,3322.4799999999996,6.05,9.4,20/12/2008,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
0.0,0.0,875.6433333333332,3402.4366666666665,3321.657777777778,3644.545555555555,7993.598333333334,2659.815,4027.7199999999993,3228.6661111111107,6.98,9.02,21/12/2008,-29.0,-94.06,-112.25,-98.21,-100.71,-92.03,-94.4,-96.14,-96.59
0.2,0.0,597.8027777777778,3304.728888888889,3424.769444444444,3560.9366666666665,7720.873888888887,2760.992777777778,3916.7261111111106,3246.1416666666664,7.66,9.5,22/12/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.0,894.5816666666667,3218.043888888889,3937.5700000000006,3533.834444444444,7704.67,2790.61,3886.2094444444438,3411.258333333333,6.27,8.58,23/12/2008,-24.84,-91.22,-107.76,-96.23,-97.44,-90.19,-91.84,-93.34,-93.85
0.2,0.0,1399.3583333333331,3447.0861111111108,3631.2333333333336,3591.2994444444444,7650.573333333334,2722.1405555555557,3960.5027777777773,3314.642777777777,7.06,8.32,24/12/2008,-30.56,-94.15,-113.5,-98.25,-100.67,-92.02,-94.48,-96.2,-96.75
2.2,1.4,1277.7027777777778,3342.551111111111,3039.657222222222,3480.2938888888884,7355.773333333333,2559.6444444444446,3755.801111111112,3142.5083333333337,6.92,9.47,25/12/2008,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
14.0,2.2,918.693888888889,3138.783888888889,3079.5483333333336,3246.813888888889,6751.403888888889,2476.411111111111,3529.572777777778,3051.851111111111,4.9,8.0,26/12/2008,-32.9,-94.1,-108.9,-98.13,-100.54,-91.96,-94.5,-96.23,-97.41
0.2,0.2,714.9294444444445,3568.2688888888893,3602.0505555555555,3688.982222222223,7934.366111111112,2760.7816666666663,4024.5999999999995,3428.4705555555556,3.24,6.66,27/12/2008,-23.52,-93.2,-109.65,-98.14,-100.57,-91.71,-93.57,-95.25,-90.11
5.8,2.8,1103.5916666666667,2961.548888888889,2907.9022222222225,3083.3694444444445,6510.865555555556,2300.168888888889,3239.0644444444447,2869.4716666666664,2.32,5.39,28/12/2008,-35.87,-99.6,-114.12,-100.67,-104.14,-93.26,-97.43,-98.62,-92.71
0.0,0.0,985.642777777778,3324.8905555555552,3144.1422222222227,3650.8194444444443,7989.670555555556,2833.255555555556,4006.0216666666665,3244.009444444444,5.78,8.93,29/12/2008,-28.2,-93.45,-112.87,-97.95,-100.26,-91.72,-93.85,-95.53,-95.98
0.2,0.0,413.9516666666667,3452.0977777777784,3522.9988888888893,3509.308333333333,7654.346111111112,2669.2833333333333,3641.3722222222223,3485.9188888888884,4.58,8.19,30/12/2008,-37.65,-100.6,-114.8,-101.13,-104.18,-93.62,-97.43,-99.02,-92.98
0.0,0.0,809.9655555555556,3472.5099999999998,3339.66,3654.4077777777775,8002.144444444445,2819.8161111111112,4044.418333333333,3186.5105555555556,4.75,8.12,31/12/2008,-38.39,-97.93,-117.72,-100.08,-102.57,-92.19,-96.73,-98.38,-105.39
15.0,17.8,1013.561111111111,3574.442777777778,3596.677777777778,3689.048888888889,7763.833888888889,2784.532222222222,3872.3777777777777,3584.349444444444,7.64,9.8,01/01/2009,-24.25,-93.17,-110.17,-98.06,-100.46,-91.67,-93.45,-95.07,-94.9
13.4,9.2,1272.2472222222223,3558.8900000000003,3508.6405555555557,3645.026666666667,7520.249999999998,2680.126111111111,3910.2816666666663,3366.7233333333334,6.03,8.2,02/01/2009,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02
10.4,12.4,1830.7355555555555,3580.222777777778,3029.563888888889,3658.7472222222223,7572.403888888888,2550.7077777777777,3831.3533333333335,3276.9894444444444,5.02,7.68,03/01/2009,-34.56,-93.64,-113.51,-98.0,-100.35,-91.7,-93.96,-95.62,-96.2
