Rainfall_Terni,Date,Flow_Rate_Lupa
1.315,22/01/2018,-106.6043455007318
1.315,23/01/2018,-106.6043455007318
1.315,24/01/2018,-106.6043455007318
1.315,25/01/2018,-106.6043455007318
1.315,26/01/2018,-106.6043455007318
1.315,27/01/2018,-106.6043455007318
1.315,28/01/2018,-106.6043455007318
1.315,29/01/2018,-106.6043455007318
1.315,30/01/2018,-106.6043455007318
1.315,31/01/2018,-106.6043455007318
2.927,01/02/2018,-101.74157401070802
2.927,02/02/2018,-101.74157401070802
2.927,03/02/2018,-101.74157401070802
2.927,04/02/2018,-101.74157401070802
2.927,05/02/2018,-101.74157401070802
2.927,06/02/2018,-101.74157401070802
2.927,07/02/2018,-101.74157401070802
2.927,08/02/2018,-101.74157401070802
2.927,09/02/2018,-101.74157401070802
2.927,10/02/2018,-101.74157401070802
2.927,11/02/2018,-101.74157401070802
2.927,12/02/2018,-101.74157401070802
2.927,13/02/2018,-101.74157401070802
2.927,14/02/2018,-101.74157401070802
2.927,15/02/2018,-101.74157401070802
2.927,16/02/2018,-101.74157401070802
2.927,17/02/2018,-101.74157401070802
2.927,18/02/2018,-101.74157401070802
2.927,19/02/2018,-101.74157401070802
2.927,20/02/2018,-101.74157401070802
2.927,21/02/2018,-101.74157401070802
2.927,22/02/2018,-101.74157401070802
2.927,23/02/2018,-101.74157401070802
2.927,24/02/2018,-101.74157401070802
2.927,25/02/2018,-101.74157401070802
2.927,26/02/2018,-101.74157401070802
2.927,27/02/2018,-101.74157401070802
2.927,28/02/2018,-101.74157401070802
4.3180000000000005,01/03/2018,-107.19801955543898
4.3180000000000005,02/03/2018,-107.19801955543898
4.3180000000000005,03/03/2018,-107.19801955543898
4.3180000000000005,04/03/2018,-107.19801955543898
4.3180000000000005,05/03/2018,-107.19801955543898
4.3180000000000005,06/03/2018,-107.19801955543898
4.3180000000000005,07/03/2018,-107.19801955543898
4.3180000000000005,08/03/2018,-107.19801955543898
4.3180000000000005,09/03/2018,-107.19801955543898
4.3180000000000005,10/03/2018,-107.19801955543898
4.3180000000000005,11/03/2018,-107.19801955543898
4.3180000000000005,12/03/2018,-107.19801955543898
4.3180000000000005,13/03/2018,-107.19801955543898
4.3180000000000005,14/03/2018,-107.19801955543898
4.3180000000000005,15/03/2018,-107.19801955543898
4.3180000000000005,16/03/2018,-107.19801955543898
4.3180000000000005,17/03/2018,-107.19801955543898
4.3180000000000005,18/03/2018,-107.19801955543898
4.3180000000000005,19/03/2018,-107.19801955543898
4.3180000000000005,20/03/2018,-107.19801955543898
4.3180000000000005,21/03/2018,-107.19801955543898
4.3180000000000005,22/03/2018,-107.19801955543898
4.3180000000000005,23/03/2018,-107.19801955543898
4.3180000000000005,24/03/2018,-107.19801955543898
4.3180000000000005,25/03/2018,-107.19801955543898
4.3180000000000005,26/03/2018,-107.19801955543898
4.3180000000000005,27/03/2018,-107.19801955543898
4.3180000000000005,28/03/2018,-107.19801955543898
4.3180000000000005,29/03/2018,-107.19801955543898
4.3180000000000005,30/03/2018,-107.19801955543898
4.3180000000000005,31/03/2018,-107.19801955543898
1.797,01/04/2018,-107.50184267055484
1.797,02/04/2018,-107.50184267055484
1.797,03/04/2018,-107.50184267055484
1.797,04/04/2018,-107.50184267055484
1.797,05/04/2018,-107.50184267055484
1.797,06/04/2018,-107.50184267055484
1.797,07/04/2018,-107.50184267055484
1.797,08/04/2018,-107.50184267055484
1.797,09/04/2018,-107.50184267055484
1.797,10/04/2018,-107.50184267055484
1.797,11/04/2018,-107.50184267055484
1.797,12/04/2018,-107.50184267055484
1.797,13/04/2018,-107.50184267055484
1.797,14/04/2018,-107.50184267055484
1.797,15/04/2018,-107.50184267055484
1.797,16/04/2018,-107.50184267055484
1.797,17/04/2018,-107.50184267055484
1.797,18/04/2018,-107.50184267055484
1.797,19/04/2018,-107.50184267055484
1.797,20/04/2018,-107.50184267055484
1.797,21/04/2018,-107.50184267055484
1.797,22/04/2018,-107.50184267055484
1.797,23/04/2018,-107.50184267055484
1.797,24/04/2018,-107.50184267055484
1.797,25/04/2018,-107.50184267055484
1.797,26/04/2018,-107.50184267055484
1.797,27/04/2018,-107.50184267055484
1.797,28/04/2018,-107.50184267055484
1.797,29/04/2018,-107.50184267055484
1.797,30/04/2018,-107.50184267055484
3.803,01/05/2018,-107.80617357029472
3.803,02/05/2018,-107.80617357029472
3.803,03/05/2018,-107.80617357029472
3.803,04/05/2018,-107.80617357029472
3.803,05/05/2018,-107.80617357029472
3.803,06/05/2018,-107.80617357029472
3.803,07/05/2018,-107.80617357029472
3.803,08/05/2018,-107.80617357029472
3.803,09/05/2018,-107.80617357029472
3.803,10/05/2018,-107.80617357029472
3.803,11/05/2018,-107.80617357029472
3.803,12/05/2018,-107.80617357029472
3.803,13/05/2018,-107.80617357029472
3.803,14/05/2018,-107.80617357029472
3.803,15/05/2018,-107.80617357029472
3.803,16/05/2018,-107.80617357029472
3.803,17/05/2018,-107.80617357029472
3.803,18/05/2018,-107.80617357029472
3.803,19/05/2018,-107.80617357029472
3.803,20/05/2018,-107.80617357029472
3.803,21/05/2018,-107.80617357029472
3.803,22/05/2018,-107.80617357029472
3.803,23/05/2018,-107.80617357029472
3.803,24/05/2018,-107.80617357029472
3.803,25/05/2018,-107.80617357029472
3.803,26/05/2018,-107.80617357029472
3.803,27/05/2018,-107.80617357029472
3.803,28/05/2018,-107.80617357029472
3.803,29/05/2018,-107.80617357029472
3.803,30/05/2018,-107.80617357029472
3.803,31/05/2018,-107.80617357029472
1.143,01/06/2018,-108.10618113884313
1.143,02/06/2018,-108.10618113884313
1.143,03/06/2018,-108.10618113884313
1.143,04/06/2018,-108.10618113884313
1.143,05/06/2018,-108.10618113884313
1.143,06/06/2018,-108.10618113884313
1.143,07/06/2018,-108.10618113884313
1.143,08/06/2018,-108.10618113884313
1.143,09/06/2018,-108.10618113884313
1.143,10/06/2018,-108.10618113884313
1.143,11/06/2018,-108.10618113884313
1.143,12/06/2018,-108.10618113884313
1.143,13/06/2018,-108.10618113884313
1.143,14/06/2018,-108.10618113884313
1.143,15/06/2018,-108.10618113884313
1.143,16/06/2018,-108.10618113884313
1.143,17/06/2018,-108.10618113884313
1.143,18/06/2018,-108.10618113884313
1.143,19/06/2018,-108.10618113884313
1.143,20/06/2018,-108.10618113884313
1.143,21/06/2018,-108.10618113884313
1.143,22/06/2018,-108.10618113884313
1.143,23/06/2018,-108.10618113884313
1.143,24/06/2018,-108.10618113884313
1.143,25/06/2018,-108.10618113884313
1.143,26/06/2018,-108.10618113884313
1.143,27/06/2018,-108.10618113884313
1.143,28/06/2018,-108.10618113884313
1.143,29/06/2018,-108.10618113884313
1.143,30/06/2018,-108.10618113884313
0.466,01/07/2018,-108.4105796041982
0.466,02/07/2018,-108.4105796041982
0.466,03/07/2018,-108.4105796041982
0.466,04/07/2018,-108.4105796041982
0.466,05/07/2018,-108.4105796041982
0.466,06/07/2018,-108.4105796041982
0.466,07/07/2018,-108.4105796041982
0.466,08/07/2018,-108.4105796041982
0.466,09/07/2018,-108.4105796041982
0.466,10/07/2018,-108.4105796041982
0.466,11/07/2018,-108.4105796041982
0.466,12/07/2018,-108.4105796041982
0.466,13/07/2018,-108.4105796041982
0.466,14/07/2018,-108.4105796041982
0.466,15/07/2018,-108.4105796041982
0.466,16/07/2018,-108.4105796041982
0.466,17/07/2018,-108.4105796041982
0.466,18/07/2018,-108.4105796041982
0.466,19/07/2018,-108.4105796041982
0.466,20/07/2018,-108.4105796041982
0.466,21/07/2018,-108.4105796041982
0.466,22/07/2018,-108.4105796041982
0.466,23/07/2018,-108.4105796041982
0.466,24/07/2018,-108.4105796041982
0.466,25/07/2018,-108.4105796041982
0.466,26/07/2018,-108.4105796041982
0.466,27/07/2018,-108.4105796041982
0.466,28/07/2018,-108.4105796041982
0.466,29/07/2018,-108.4105796041982
0.466,30/07/2018,-108.4105796041982
0.466,31/07/2018,-108.4105796041982
3.005,01/08/2018,-108.73192122490025
3.005,02/08/2018,-108.73192122490025
3.005,03/08/2018,-108.73192122490025
3.005,04/08/2018,-108.73192122490025
3.005,05/08/2018,-108.73192122490025
3.005,06/08/2018,-108.73192122490025
3.005,07/08/2018,-108.73192122490025
3.005,08/08/2018,-108.73192122490025
3.005,09/08/2018,-108.73192122490025
3.005,10/08/2018,-108.73192122490025
3.005,11/08/2018,-108.73192122490025
3.005,12/08/2018,-108.73192122490025
3.005,13/08/2018,-108.73192122490025
3.005,14/08/2018,-108.73192122490025
3.005,15/08/2018,-108.73192122490025
3.005,16/08/2018,-108.73192122490025
3.005,17/08/2018,-108.73192122490025
3.005,18/08/2018,-108.73192122490025
3.005,19/08/2018,-108.73192122490025
3.005,20/08/2018,-108.73192122490025
3.005,21/08/2018,-108.73192122490025
3.005,22/08/2018,-108.73192122490025
3.005,23/08/2018,-108.73192122490025
3.005,24/08/2018,-108.73192122490025
3.005,25/08/2018,-108.73192122490025
3.005,26/08/2018,-108.73192122490025
3.005,27/08/2018,-108.73192122490025
3.005,28/08/2018,-108.73192122490025
3.005,29/08/2018,-108.73192122490025
3.005,30/08/2018,-108.73192122490025
3.005,31/08/2018,-108.73192122490025
1.454,01/09/2018,-109.03233738364297
1.454,02/09/2018,-109.03233738364297
1.454,03/09/2018,-109.03233738364297
1.454,04/09/2018,-109.03233738364297
1.454,05/09/2018,-109.03233738364297
1.454,06/09/2018,-109.03233738364297
1.454,07/09/2018,-109.03233738364297
1.454,08/09/2018,-109.03233738364297
1.454,09/09/2018,-109.03233738364297
1.454,10/09/2018,-109.03233738364297
1.454,11/09/2018,-109.03233738364297
1.454,12/09/2018,-109.03233738364297
1.454,13/09/2018,-109.03233738364297
1.454,14/09/2018,-109.03233738364297
1.454,15/09/2018,-109.03233738364297
1.454,16/09/2018,-109.03233738364297
1.454,17/09/2018,-109.03233738364297
1.454,18/09/2018,-109.03233738364297
1.454,19/09/2018,-109.03233738364297
1.454,20/09/2018,-109.03233738364297
1.454,21/09/2018,-109.03233738364297
1.454,22/09/2018,-109.03233738364297
1.454,23/09/2018,-109.03233738364297
1.454,24/09/2018,-109.03233738364297
1.454,25/09/2018,-109.03233738364297
1.454,26/09/2018,-109.03233738364297
1.454,27/09/2018,-109.03233738364297
1.454,28/09/2018,-109.03233738364297
1.454,29/09/2018,-109.03233738364297
1.454,30/09/2018,-109.03233738364297
2.9019999999999997,01/10/2018,-109.34225200380975
2.9019999999999997,02/10/2018,-109.34225200380975
2.9019999999999997,03/10/2018,-109.34225200380975
2.9019999999999997,04/10/2018,-109.34225200380975
2.9019999999999997,05/10/2018,-109.34225200380975
2.9019999999999997,06/10/2018,-109.34225200380975
2.9019999999999997,07/10/2018,-109.34225200380975
2.9019999999999997,08/10/2018,-109.34225200380975
2.9019999999999997,09/10/2018,-109.34225200380975
2.9019999999999997,10/10/2018,-109.34225200380975
2.9019999999999997,11/10/2018,-109.34225200380975
2.9019999999999997,12/10/2018,-109.34225200380975
2.9019999999999997,13/10/2018,-109.34225200380975
2.9019999999999997,14/10/2018,-109.34225200380975
2.9019999999999997,15/10/2018,-109.34225200380975
2.9019999999999997,16/10/2018,-109.34225200380975
2.9019999999999997,17/10/2018,-109.34225200380975
2.9019999999999997,18/10/2018,-109.34225200380975
2.9019999999999997,19/10/2018,-109.34225200380975
2.9019999999999997,20/10/2018,-109.34225200380975
2.9019999999999997,21/10/2018,-109.34225200380975
2.9019999999999997,22/10/2018,-109.34225200380975
2.9019999999999997,23/10/2018,-109.34225200380975
2.9019999999999997,24/10/2018,-109.34225200380975
2.9019999999999997,25/10/2018,-109.34225200380975
2.9019999999999997,26/10/2018,-109.34225200380975
2.9019999999999997,27/10/2018,-109.34225200380975
2.9019999999999997,28/10/2018,-109.34225200380975
2.9019999999999997,29/10/2018,-109.34225200380975
2.9019999999999997,30/10/2018,-109.34225200380975
2.9019999999999997,31/10/2018,-109.34225200380975
5.376,01/11/2018,-109.65321074401598
5.376,02/11/2018,-109.65321074401598
5.376,03/11/2018,-109.65321074401598
5.376,04/11/2018,-109.65321074401598
5.376,05/11/2018,-109.65321074401598
5.376,06/11/2018,-109.65321074401598
5.376,07/11/2018,-109.65321074401598
5.376,08/11/2018,-109.65321074401598
5.376,09/11/2018,-109.65321074401598
5.376,10/11/2018,-109.65321074401598
5.376,11/11/2018,-109.65321074401598
5.376,12/11/2018,-109.65321074401598
5.376,13/11/2018,-109.65321074401598
5.376,14/11/2018,-109.65321074401598
5.376,15/11/2018,-109.65321074401598
5.376,16/11/2018,-109.65321074401598
5.376,17/11/2018,-109.65321074401598
5.376,18/11/2018,-109.65321074401598
5.376,19/11/2018,-109.65321074401598
5.376,20/11/2018,-109.65321074401598
5.376,21/11/2018,-109.65321074401598
5.376,22/11/2018,-109.65321074401598
5.376,23/11/2018,-109.65321074401598
5.376,24/11/2018,-109.65321074401598
5.376,25/11/2018,-109.65321074401598
5.376,26/11/2018,-109.65321074401598
5.376,27/11/2018,-109.65321074401598
5.376,28/11/2018,-109.65321074401598
5.376,29/11/2018,-109.65321074401598
5.376,30/11/2018,-109.65321074401598
1.824,01/12/2018,-109.95322580051379
1.824,02/12/2018,-109.95322580051379
1.824,03/12/2018,-109.95322580051379
1.824,04/12/2018,-109.95322580051379
1.824,05/12/2018,-109.95322580051379
1.824,06/12/2018,-109.95322580051379
1.824,07/12/2018,-109.95322580051379
1.824,08/12/2018,-109.95322580051379
1.824,09/12/2018,-109.95322580051379
1.824,10/12/2018,-109.95322580051379
1.824,11/12/2018,-109.95322580051379
1.824,12/12/2018,-109.95322580051379
1.824,13/12/2018,-109.95322580051379
1.824,14/12/2018,-109.95322580051379
1.824,15/12/2018,-109.95322580051379
1.824,16/12/2018,-109.95322580051379
1.824,17/12/2018,-109.95322580051379
1.824,18/12/2018,-109.95322580051379
1.824,19/12/2018,-109.95322580051379
1.824,20/12/2018,-109.95322580051379
1.824,21/12/2018,-109.95322580051379
1.824,22/12/2018,-109.95322580051379
1.824,23/12/2018,-109.95322580051379
1.824,24/12/2018,-109.95322580051379
1.824,25/12/2018,-109.95322580051379
1.824,26/12/2018,-109.95322580051379
1.824,27/12/2018,-109.95322580051379
1.824,28/12/2018,-109.95322580051379
1.824,29/12/2018,-109.95322580051379
1.824,30/12/2018,-109.95322580051379
1.824,31/12/2018,-109.95322580051379
2.242,01/01/2019,-110.26099474850682
2.242,02/01/2019,-110.26099474850682
2.242,03/01/2019,-110.26099474850682
2.242,04/01/2019,-110.26099474850682
2.242,05/01/2019,-110.26099474850682
2.242,06/01/2019,-110.26099474850682
2.242,07/01/2019,-110.26099474850682
2.242,08/01/2019,-110.26099474850682
2.242,09/01/2019,-110.26099474850682
2.242,10/01/2019,-110.26099474850682
2.242,11/01/2019,-110.26099474850682
2.242,12/01/2019,-110.26099474850682
2.242,13/01/2019,-110.26099474850682
2.242,14/01/2019,-110.26099474850682
2.242,15/01/2019,-110.26099474850682
2.242,16/01/2019,-110.26099474850682
2.242,17/01/2019,-110.26099474850682
2.242,18/01/2019,-110.26099474850682
2.242,19/01/2019,-110.26099474850682
2.242,20/01/2019,-110.26099474850682
2.242,21/01/2019,-110.26099474850682
2.242,22/01/2019,-110.26099474850682
2.242,23/01/2019,-110.26099474850682
2.242,24/01/2019,-110.26099474850682
2.242,25/01/2019,-110.26099474850682
2.242,26/01/2019,-110.26099474850682
2.242,27/01/2019,-110.26099474850682
2.242,28/01/2019,-110.26099474850682
2.242,29/01/2019,-110.26099474850682
2.242,30/01/2019,-110.26099474850682
2.242,31/01/2019,-110.26099474850682
1.8219999999999998,01/02/2019,-110.55350422645623
1.8219999999999998,02/02/2019,-110.55350422645623
1.8219999999999998,03/02/2019,-110.55350422645623
1.8219999999999998,04/02/2019,-110.55350422645623
1.8219999999999998,05/02/2019,-110.55350422645623
1.8219999999999998,06/02/2019,-110.55350422645623
1.8219999999999998,07/02/2019,-110.55350422645623
1.8219999999999998,08/02/2019,-110.55350422645623
1.8219999999999998,09/02/2019,-110.55350422645623
1.8219999999999998,10/02/2019,-110.55350422645623
1.8219999999999998,11/02/2019,-110.55350422645623
1.8219999999999998,12/02/2019,-110.55350422645623
1.8219999999999998,13/02/2019,-110.55350422645623
1.8219999999999998,14/02/2019,-110.55350422645623
1.8219999999999998,15/02/2019,-110.55350422645623
1.8219999999999998,16/02/2019,-110.55350422645623
1.8219999999999998,17/02/2019,-110.55350422645623
1.8219999999999998,18/02/2019,-110.55350422645623
1.8219999999999998,19/02/2019,-110.55350422645623
1.8219999999999998,20/02/2019,-110.55350422645623
1.8219999999999998,21/02/2019,-110.55350422645623
1.8219999999999998,22/02/2019,-110.55350422645623
1.8219999999999998,23/02/2019,-110.55350422645623
1.8219999999999998,24/02/2019,-110.55350422645623
1.8219999999999998,25/02/2019,-110.55350422645623
1.8219999999999998,26/02/2019,-110.55350422645623
1.8219999999999998,27/02/2019,-110.55350422645623
1.8219999999999998,28/02/2019,-110.55350422645623
1.041,01/03/2019,-110.84897401897993
1.041,02/03/2019,-110.84897401897993
1.041,03/03/2019,-110.84897401897993
1.041,04/03/2019,-110.84897401897993
1.041,05/03/2019,-110.84897401897993
1.041,06/03/2019,-110.84897401897993
1.041,07/03/2019,-110.84897401897993
1.041,08/03/2019,-110.84897401897993
1.041,09/03/2019,-110.84897401897993
1.041,10/03/2019,-110.84897401897993
1.041,11/03/2019,-110.84897401897993
1.041,12/03/2019,-110.84897401897993
1.041,13/03/2019,-110.84897401897993
1.041,14/03/2019,-110.84897401897993
1.041,15/03/2019,-110.84897401897993
1.041,16/03/2019,-110.84897401897993
1.041,17/03/2019,-110.84897401897993
1.041,18/03/2019,-110.84897401897993
1.041,19/03/2019,-110.84897401897993
1.041,20/03/2019,-110.84897401897993
1.041,21/03/2019,-110.84897401897993
1.041,22/03/2019,-110.84897401897993
1.041,23/03/2019,-110.84897401897993
1.041,24/03/2019,-110.84897401897993
1.041,25/03/2019,-110.84897401897993
1.041,26/03/2019,-110.84897401897993
1.041,27/03/2019,-110.84897401897993
1.041,28/03/2019,-110.84897401897993
1.041,29/03/2019,-110.84897401897993
1.041,30/03/2019,-110.84897401897993
1.041,31/03/2019,-110.84897401897993
2.611,01/04/2019,-111.16280804712186
2.611,02/04/2019,-111.16280804712186
2.611,03/04/2019,-111.16280804712186
2.611,04/04/2019,-111.16280804712186
2.611,05/04/2019,-111.16280804712186
2.611,06/04/2019,-111.16280804712186
2.611,07/04/2019,-111.16280804712186
2.611,08/04/2019,-111.16280804712186
2.611,09/04/2019,-111.16280804712186
2.611,10/04/2019,-111.16280804712186
2.611,11/04/2019,-111.16280804712186
2.611,12/04/2019,-111.16280804712186
2.611,13/04/2019,-111.16280804712186
2.611,14/04/2019,-111.16280804712186
2.611,15/04/2019,-111.16280804712186
2.611,16/04/2019,-111.16280804712186
2.611,17/04/2019,-111.16280804712186
2.611,18/04/2019,-111.16280804712186
2.611,19/04/2019,-111.16280804712186
2.611,20/04/2019,-111.16280804712186
2.611,21/04/2019,-111.16280804712186
2.611,22/04/2019,-111.16280804712186
2.611,23/04/2019,-111.16280804712186
2.611,24/04/2019,-111.16280804712186
2.611,25/04/2019,-111.16280804712186
2.611,26/04/2019,-111.16280804712186
2.611,27/04/2019,-111.16280804712186
2.611,28/04/2019,-111.16280804712186
2.611,29/04/2019,-111.16280804712186
2.611,30/04/2019,-111.16280804712186
3.5439999999999996,01/05/2019,-111.46116403889408
3.5439999999999996,02/05/2019,-111.46116403889408
3.5439999999999996,03/05/2019,-111.46116403889408
3.5439999999999996,04/05/2019,-111.46116403889408
3.5439999999999996,05/05/2019,-111.46116403889408
3.5439999999999996,06/05/2019,-111.46116403889408
3.5439999999999996,07/05/2019,-111.46116403889408
3.5439999999999996,08/05/2019,-111.46116403889408
3.5439999999999996,09/05/2019,-111.46116403889408
3.5439999999999996,10/05/2019,-111.46116403889408
3.5439999999999996,11/05/2019,-111.46116403889408
3.5439999999999996,12/05/2019,-111.46116403889408
3.5439999999999996,13/05/2019,-111.46116403889408
3.5439999999999996,14/05/2019,-111.46116403889408
3.5439999999999996,15/05/2019,-111.46116403889408
3.5439999999999996,16/05/2019,-111.46116403889408
3.5439999999999996,17/05/2019,-111.46116403889408
3.5439999999999996,18/05/2019,-111.46116403889408
3.5439999999999996,19/05/2019,-111.46116403889408
3.5439999999999996,20/05/2019,-111.46116403889408
3.5439999999999996,21/05/2019,-111.46116403889408
3.5439999999999996,22/05/2019,-111.46116403889408
3.5439999999999996,23/05/2019,-111.46116403889408
3.5439999999999996,24/05/2019,-111.46116403889408
3.5439999999999996,25/05/2019,-111.46116403889408
3.5439999999999996,26/05/2019,-111.46116403889408
3.5439999999999996,27/05/2019,-111.46116403889408
3.5439999999999996,28/05/2019,-111.46116403889408
3.5439999999999996,29/05/2019,-111.46116403889408
3.5439999999999996,30/05/2019,-111.46116403889408
3.5439999999999996,31/05/2019,-111.46116403889408
0.778,01/06/2019,-111.76515445856845
0.778,02/06/2019,-111.76515445856845
0.778,03/06/2019,-111.76515445856845
0.778,04/06/2019,-111.76515445856845
0.778,05/06/2019,-111.76515445856845
0.778,06/06/2019,-111.76515445856845
0.778,07/06/2019,-111.76515445856845
0.778,08/06/2019,-111.76515445856845
0.778,09/06/2019,-111.76515445856845
0.778,10/06/2019,-111.76515445856845
0.778,11/06/2019,-111.76515445856845
0.778,12/06/2019,-111.76515445856845
0.778,13/06/2019,-111.76515445856845
0.778,14/06/2019,-111.76515445856845
0.778,15/06/2019,-111.76515445856845
0.778,16/06/2019,-111.76515445856845
0.778,17/06/2019,-111.76515445856845
0.778,18/06/2019,-111.76515445856845
0.778,19/06/2019,-111.76515445856845
0.778,20/06/2019,-111.76515445856845
0.778,21/06/2019,-111.76515445856845
0.778,22/06/2019,-111.76515445856845
0.778,23/06/2019,-111.76515445856845
0.778,24/06/2019,-111.76515445856845
0.778,25/06/2019,-111.76515445856845
0.778,26/06/2019,-111.76515445856845
0.778,27/06/2019,-111.76515445856845
0.778,28/06/2019,-111.76515445856845
0.778,29/06/2019,-111.76515445856845
0.778,30/06/2019,-111.76515445856845
2.4019999999999997,01/07/2019,-112.0711191313062
2.4019999999999997,02/07/2019,-112.0711191313062
2.4019999999999997,03/07/2019,-112.0711191313062
2.4019999999999997,04/07/2019,-112.0711191313062
2.4019999999999997,05/07/2019,-112.0711191313062
2.4019999999999997,06/07/2019,-112.0711191313062
2.4019999999999997,07/07/2019,-112.0711191313062
2.4019999999999997,08/07/2019,-112.0711191313062
2.4019999999999997,09/07/2019,-112.0711191313062
2.4019999999999997,10/07/2019,-112.0711191313062
2.4019999999999997,11/07/2019,-112.0711191313062
2.4019999999999997,12/07/2019,-112.0711191313062
2.4019999999999997,13/07/2019,-112.0711191313062
2.4019999999999997,14/07/2019,-112.0711191313062
2.4019999999999997,15/07/2019,-112.0711191313062
2.4019999999999997,16/07/2019,-112.0711191313062
2.4019999999999997,17/07/2019,-112.0711191313062
2.4019999999999997,18/07/2019,-112.0711191313062
2.4019999999999997,19/07/2019,-112.0711191313062
2.4019999999999997,20/07/2019,-112.0711191313062
2.4019999999999997,21/07/2019,-112.0711191313062
2.4019999999999997,22/07/2019,-112.0711191313062
2.4019999999999997,23/07/2019,-112.0711191313062
2.4019999999999997,24/07/2019,-112.0711191313062
2.4019999999999997,25/07/2019,-112.0711191313062
2.4019999999999997,26/07/2019,-112.0711191313062
2.4019999999999997,27/07/2019,-112.0711191313062
2.4019999999999997,28/07/2019,-112.0711191313062
2.4019999999999997,29/07/2019,-112.0711191313062
2.4019999999999997,30/07/2019,-112.0711191313062
2.4019999999999997,31/07/2019,-112.0711191313062
0.733,01/08/2019,-112.38052999355575
0.733,02/08/2019,-112.38052999355575
0.733,03/08/2019,-112.38052999355575
0.733,04/08/2019,-112.38052999355575
0.733,05/08/2019,-112.38052999355575
0.733,06/08/2019,-112.38052999355575
0.733,07/08/2019,-112.38052999355575
0.733,08/08/2019,-112.38052999355575
0.733,09/08/2019,-112.38052999355575
0.733,10/08/2019,-112.38052999355575
0.733,11/08/2019,-112.38052999355575
0.733,12/08/2019,-112.38052999355575
0.733,13/08/2019,-112.38052999355575
0.733,14/08/2019,-112.38052999355575
0.733,15/08/2019,-112.38052999355575
0.733,16/08/2019,-112.38052999355575
0.733,17/08/2019,-112.38052999355575
0.733,18/08/2019,-112.38052999355575
0.733,19/08/2019,-112.38052999355575
0.733,20/08/2019,-112.38052999355575
0.733,21/08/2019,-112.38052999355575
0.733,22/08/2019,-112.38052999355575
0.733,23/08/2019,-112.38052999355575
0.733,24/08/2019,-112.38052999355575
0.733,25/08/2019,-112.38052999355575
0.733,26/08/2019,-112.38052999355575
0.733,27/08/2019,-112.38052999355575
0.733,28/08/2019,-112.38052999355575
0.733,29/08/2019,-112.38052999355575
0.733,30/08/2019,-112.38052999355575
0.733,31/08/2019,-112.38052999355575
3.0,01/09/2019,-112.73937771694091
3.0,02/09/2019,-112.73937771694091
3.0,03/09/2019,-112.73937771694091
3.0,04/09/2019,-112.73937771694091
3.0,05/09/2019,-112.73937771694091
3.0,06/09/2019,-112.73937771694091
3.0,07/09/2019,-112.73937771694091
3.0,08/09/2019,-112.73937771694091
3.0,09/09/2019,-112.73937771694091
3.0,10/09/2019,-112.73937771694091
3.0,11/09/2019,-112.73937771694091
3.0,12/09/2019,-112.73937771694091
3.0,13/09/2019,-112.73937771694091
3.0,14/09/2019,-112.73937771694091
3.0,15/09/2019,-112.73937771694091
3.0,16/09/2019,-112.73937771694091
3.0,17/09/2019,-112.73937771694091
3.0,18/09/2019,-112.73937771694091
3.0,19/09/2019,-112.73937771694091
3.0,20/09/2019,-112.73937771694091
3.0,21/09/2019,-112.73937771694091
3.0,22/09/2019,-112.73937771694091
3.0,23/09/2019,-112.73937771694091
3.0,24/09/2019,-112.73937771694091
3.0,25/09/2019,-112.73937771694091
3.0,26/09/2019,-112.73937771694091
3.0,27/09/2019,-112.73937771694091
3.0,28/09/2019,-112.73937771694091
3.0,29/09/2019,-112.73937771694091
3.0,30/09/2019,-112.73937771694091
1.436,01/10/2019,-112.99365356952086
1.436,02/10/2019,-112.99365356952086
1.436,03/10/2019,-112.99365356952086
1.436,04/10/2019,-112.99365356952086
1.436,05/10/2019,-112.99365356952086
1.436,06/10/2019,-112.99365356952086
1.436,07/10/2019,-112.99365356952086
1.436,08/10/2019,-112.99365356952086
1.436,09/10/2019,-112.99365356952086
1.436,10/10/2019,-112.99365356952086
1.436,11/10/2019,-112.99365356952086
1.436,12/10/2019,-112.99365356952086
1.436,13/10/2019,-112.99365356952086
1.436,14/10/2019,-112.99365356952086
1.436,15/10/2019,-112.99365356952086
1.436,16/10/2019,-112.99365356952086
1.436,17/10/2019,-112.99365356952086
1.436,18/10/2019,-112.99365356952086
1.436,19/10/2019,-112.99365356952086
1.436,20/10/2019,-112.99365356952086
1.436,21/10/2019,-112.99365356952086
1.436,22/10/2019,-112.99365356952086
1.436,23/10/2019,-112.99365356952086
1.436,24/10/2019,-112.99365356952086
1.436,25/10/2019,-112.99365356952086
1.436,26/10/2019,-112.99365356952086
1.436,27/10/2019,-112.99365356952086
1.436,28/10/2019,-112.99365356952086
1.436,29/10/2019,-112.99365356952086
1.436,30/10/2019,-112.99365356952086
1.436,31/10/2019,-112.99365356952086
9.084,01/11/2019,-113.3011565194358
9.084,02/11/2019,-113.3011565194358
9.084,03/11/2019,-113.3011565194358
9.084,04/11/2019,-113.3011565194358
9.084,05/11/2019,-113.3011565194358
9.084,06/11/2019,-113.3011565194358
9.084,07/11/2019,-113.3011565194358
9.084,08/11/2019,-113.3011565194358
9.084,09/11/2019,-113.3011565194358
9.084,10/11/2019,-113.3011565194358
9.084,11/11/2019,-113.3011565194358
9.084,12/11/2019,-113.3011565194358
